id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,email,year,stats,tags,description,wikidata,museofile,mhs
7855102,,Musée Municipal - Collections Paul et André Véra,,,,SAINT-GERMAIN-EN-LAYE,France,fr,open,,,,,,,2018,payant:3413;gratuit:5778;total:9191;label-date:01/02/2003,label:musee de france,,,,
7857501,951328,Saint-Rémy-lès-Chevreuse,,,78470,Saint-Rémy-lès-Chevreuse,France,fr,open,48.7054888,2.071109,,,,,2018,payant:1258;gratuit:453;total:1711;label-date:01/02/2003,label:musee de france,,Q794124,,
7864601,1482437177,Musée Lambinet,,Boulevard de la Reine,78000,Versailles,France,fr,open,48.8087784,2.1305005,,,,,2018,payant:8649;gratuit:7368;total:16017;label-date:01/02/2003,label:musee de france,,,,
9722501,,Musée Volcanologique Franck Arnold Perret,,,,SAINT-PIERRE,France,fr,open,,,,,,,2018,payant:10976;gratuit:0;total:10976;label-date:01/02/2003,label:musee de france,,,,
1404701,,Tapisserie de Bayeux - MAHB Musée d'Art et d'Histoire Baron Gérard,,,,BAYEUX,France,fr,open,,,,,,,2018,payant:19454;gratuit:11856;total:31310;label-date:01/02/2003,label:musee de france,,,,
1405501,,Musée Langlois,,,,BEAUMONT-EN-AUGE,France,fr,closed,,,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
1411803,6041330527,Musée d'Initiation à la Nature,,Rue du Carel,14000,Caen,France,fr,open,49.1801396,-0.3735491,,,,,2018,payant:0;gratuit:5950;total:5950;label-date:01/02/2003,label:musee de france,,,,
1437001,8193839563,Musée de la Mine,,Rue de la Fosse Frandemiche,14330,Le Molay-Littry,France,fr,open,49.2426092,-0.8788501,,,,,2018,payant:1907;gratuit:799;total:2706;label-date:01/02/2003,label:musee de france,,,,
2705601,1848184518,Musée des beaux-arts de Bernay,,Place de la République,27300,Bernay,France,fr,open,49.0891535,0.5986718,https://www.bernay27.fr/pole-culture/le-musee/,,,,2018,payant:1059;gratuit:6526;total:7585;label-date:01/02/2003,label:musee de france,,Q1027402,,
2716501,,Musée du Verre et de la Pierre,,,,CONCHES-EN-OUCHE,France,fr,open,,,,,,,2018,payant:2586;gratuit:1714;total:4300;label-date:01/02/2003,label:musee de france,,,,
2746701,182904946,Musée Alfred Canel,64,Rue de la République,27500,Pont-Audemer,France,fr,open,49.3566785,0.5159406375,,,,,2018,payant:663;gratuit:5217;total:5880;label-date:01/02/2003,label:musee de france,,,,
2768101,1612275797,Musée Alphonse-Georges Poulain,,Rue du Pont,27200,Vernon,France,fr,open,49.094892,1.4850183,,,,,2018,payant:9132;gratuit:8516;total:17648;label-date:01/02/2003,label:musee de france,,,,
5055101,,Musée Barbey d'Aurevilly,,,,SAINT-SAUVEUR-LE-VICOMTE,France,fr,open,,,,,,,2018,payant:686;gratuit:451;total:1137;label-date:01/02/2003,label:musee de france,,,,
6116801,,Musée Municipal - Musée du Jouet,,,,LA FERTE-MACE,France,fr,open,,,,,,,2018,payant:828;gratuit:0;total:828;label-date:01/02/2003,label:musee de france,,,,
7616401,479793340,Museoseine,,Véloroute du Val de Seine,76490,Rouen,France,fr,open,49.5243684,0.7222076852299901,,,,,2018,payant:17886;gratuit:0;total:17886;label-date:01/02/2003,label:musee de france,,,,
7621701,387891590,Château-Musée de Dieppe,,Rue de Sygogne,76200,Dieppe,France,fr,open,49.924208899999996,1.0707435133141803,,,,,2018,payant:15358;gratuit:12088;total:27446;label-date:25/05/2002,label:musee de france,,,,
7625501,972189944,Musée Louis-Philippe,,Allée du Cheval,76260,Eu,France,fr,open,50.0493649,1.4171188,http://www.chateau-eu.fr,+33 2 27 28 20 76,,,2018,payant:14854;gratuit:4173;total:19027;label-date:01/02/2003,label:musee de france,,Q2240951,M0714,
7635101,69981531,Musée d'Art Moderne André Malraux - MuMa,2,Boulevard Clemenceau,76600,Le Havre,France,fr,open,49.48501735,0.10265666643901614,,,,,2018,payant:39587;gratuit:44319;total:83906;label-date:01/02/2003,label:musee de france,,,,
7635102,,Abbaye de Graville - Musée du Prieuré de Graville,,,,LE HAVRE,France,fr,open,,,,,,,2018,payant:2817;gratuit:5784;total:8601;label-date:01/02/2003,label:musee de france,,,,
7635104,630176315,Muséum d'Histoire Naturelle,,Place du Vieux Marché,76600,Le Havre,France,fr,open,49.4877689,0.10907856411138672,,,,,2018,payant:48635;gratuit:0;total:48635;label-date:01/02/2003,label:musee de france,,,,
7649701,69426369,Musée Pierre Corneille,502,Rue Pierre Corneille,76650,Petit-Couronne,France,fr,open,49.38956865,1.0212361735096276,https://museepierrecorneille.fr,+33 2 35 68 13 89,,,2018,payant:0;gratuit:2700;total:2700;label-date:01/02/2003,label:musee de france,,Q3329311,,
7645201,621958895,Musée des Sapeurs-Pompiers de France,,Rue Baron Bigot,76710,Montville,France,fr,open,49.5474655,1.0763501351540632,,,,,2018,payant:5826;gratuit:4038;total:9864;label-date:01/02/2003,label:musee de france,,,,
7654004,64180958,Musée des Antiquités de la Seine-Maritime,198,Rue Beauvoisine,76000,Rouen,France,fr,open,49.4469796,1.0994713257847062,,,,,2018,payant:3151;gratuit:32716;total:35867;label-date:01/02/2003,label:musee de france,,,,
7654009,8063434964,Musée-Maison Natale Pierre Corneille,,Rue de la Pie,76000,Rouen,France,fr,open,49.4430989,1.0867988,,,,,2018,payant:0;gratuit:7699;total:7699;label-date:01/02/2003,label:musee de france,,,,
7654003,64181527,Musée des Beaux-Arts,,Esplanade Marcel Duchamp,76000,Rouen,France,fr,open,49.44473675,1.0945818804156213,http://mbarouen.fr,+33 2 35 71 28 40,,,2018,payant:2747;gratuit:4618;total:7365;label-date:01/02/2003,label:musee de france,,Q3086934,,
7654010,4403230180,Musée de la Céramique,1,Rue Faucon,76000,Rouen,France,fr,open,49.4455129,1.0936222,,,,,2018,payant:10046;gratuit:0;total:10046;label-date:06/01/2002,label:musee de france,,,,
1610201,65523448,Musée d'art et d'histoire,48,Boulevard Denfert-Rochereau,16100,Cognac,France,fr,open,45.695926150000005,-0.32557439625392126,http://www.musees-cognac.fr/,,,,2018,payant:2841;gratuit:3700;total:6541;label-date:01/02/2003,label:musee de france,,,,
1610202,1021853,Musée des arts du cognac (MACO),Place,Place de la Salle Verte,16100,Cognac,France,fr,open,45.695510549999995,-0.3321661455206766,http://www.musees-cognac.fr/,+33 5 45 36 21 10,,,2018,payant:5979;gratuit:2693;total:8672;label-date:01/02/2003,label:musee de france,,Q3330164,,
1716801,92529363,Musée Régional de Fouras,,Place Vauban,17450,Fouras,France,fr,open,45.986003999999994,-1.0975170518659043,,,,,2018,payant:7669;gratuit:1698;total:9367;label-date:01/02/2003,label:musee de france,,,,
1729902,90818543,Musée de la Maison de Pierre Loti,141,Rue Pierre Loti,17300,Rochefort,France,fr,closed,45.934017499999996,-0.9629422086382118,,,,,2018,payant:0;gratuit:0;total:;label-date:28/03/2002,label:musee de france,,,,
1903101,975799385,Musée Edmond-Michelet,4,Rue Champanatier,19100,Brive-la-Gaillarde,France,fr,open,45.1563488,1.5277125,,,,,2018,payant:1493;gratuit:23348;total:24841;label-date:15/08/2002,label:musee de france,,Q2945212,,
1925101,950074172,Musée du Président Jacques Chirac,,Route du Musée,19800,Sarran,France,fr,open,45.4079599,1.9398374,,,,,2018,payant:11649;gratuit:3479;total:15128;label-date:29/11/2002,label:musee de france,,,,
1927202,7280134059,Musée de la Mémoire et des Industries Tullistes,1,Rue du 9 Juin 1944,19000,Tulle,France,fr,open,45.2602143,1.7513822,,,,,2018,payant:0;gratuit:2353;total:2353;label-date:18/04/2008,label:musee de france,,,,
7904901,48789536,Musée de Bressuire,,Rue Aristide Briand,79300,Bressuire,France,fr,open,46.84205515,-0.4928976167773377,,,,,2018,payant:0;gratuit:3810;total:3810;label-date:01/02/2003,label:musee de france,,,,
7919102,795257552,Musée d'Histoire Naturelle,26,Avenue de Limoges,79000,Niort,France,fr,closed,46.3210536,-0.454416,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
2406401,5089643323,Musée Fernand Desmoulin,,Boulevard Charlemagne,24310,Nontron,France,fr,open,45.3641641,0.6468008,,,,,2018,payant:31538;gratuit:4300;total:35838;label-date:01/02/2003,label:musee de france,,,,
3306306,79981701,Musée des Arts Décoratifs et du Design,33,Rue Bouffard,33000,Bordeaux,France,fr,open,44.838875200000004,-0.580228639189566,,,,,2018,payant:16371;gratuit:40528;total:56899;label-date:01/02/2003,label:musee de france,,,,
3306701,3594252315,Musée de la Voiture à Cheval. Au temps des calèches,,Rue du Roc,33710,Bourg,France,fr,open,45.0389607,-0.5614182,,,,,2018,payant:1994;gratuit:1504;total:3498;label-date:01/02/2003,label:musee de france,,,,
4019401,5825921907,Musée de la Chalosse,118,Avenue de la Gare,40380,Montfort-en-Chalosse,France,fr,open,43.7121874,-0.8378504,,,,,2018,payant:5852;gratuit:2498;total:8350;label-date:01/02/2003,label:musee de france,,,,
6410203,72680932,Muséum d'Histoire Naturelle,,Chemin d'Ansot,64100,Bayonne,France,fr,open,43.474312999999995,-1.4780509999999973,,,,,2018,payant:0;gratuit:27400;total:27400;label-date:01/02/2003,label:musee de france,,,,
6410202,72701913,Musée Bonnat-Helleu - Musée des Beaux-Arts de Bayonne,,Rue Frédéric Bastiat,64100,Bayonne,France,fr,open,43.49209785,-1.4720849092568902,,,,,2018,payant:0;gratuit:1050;total:1050;label-date:01/02/2003,label:musee de france,,,,
8616502,3817108642,Musée,,Rue Saint-Martin,86510,Brux,France,fr,open,46.2361732,0.1936808,,,,,2018,payant:0;gratuit:1160;total:1160;label-date:01/02/2003,label:musee de france,,,,
8619402,40140547,Musée Sainte-Croix,,Rue Paschal le Coq,86000,Poitiers,France,fr,open,46.57912245,0.34775441471496493,,,,,2018,payant:7997;gratuit:28767;total:36764;label-date:06/01/2002,label:musee de france,,,,
8619406,132348,Poitiers,,,86000,Poitiers,France,fr,open,46.5802596,0.340196,https://www.poitiers.fr/,,,,2018,payant:22000;gratuit:49000;total:71000;label-date:01/02/2003,label:musee de france,,Q6616,,
0912201,3241536133,Musée Départemental de l'Ariège,,Rue du Rocher,09000,Foix,France,fr,open,42.9657002,1.6047597,,,,,2018,payant:82654;gratuit:8301;total:90955;label-date:01/02/2003,label:musee de france,,,,
0916001,7228420483,Musée du Textile et du Peigne en Corne,65,Rue Jean Canal,09300,Lavelanet,France,fr,open,42.9296646,1.8454676,,,,,2018,payant:1743;gratuit:711;total:2454;label-date:01/02/2003,label:musee de france,,,,
0926801,2833497965,Musée du Palais des Evêques,,Chemin du Parc,09190,Saint-Lizier,France,fr,open,43.0027248,1.1370459,,,,,2018,payant:10134;gratuit:1414;total:11548;label-date:01/02/2003,label:musee de france,,,,
1106901,842466709,Musée des Beaux-Arts,,Rue de Verdun,11000,Carcassonne,France,fr,open,43.212599,2.3550441,,,,,2018,payant:0;gratuit:25110;total:25110;label-date:01/02/2003,label:musee de france,,,,
1220202,124625419,Musée des Beaux-Arts Denys Puech,,Place Clemenceau,12000,Rodez,France,fr,open,44.348890499999996,2.5783265775714277,,,,,2018,payant:0;gratuit:11755;total:11755;label-date:01/02/2003,label:musee de france,,,,
3000701,5160411791,Pierre André Benoit,,Montée des Lauriers,30100,Alès,France,fr,open,44.1305571,4.0691724,https://www.ales.fr/sortir-bouger/musees/musee-pierre-andre-benoit/,+33 4 66 86 98 69,,,2018,payant:3138;gratuit:9569;total:12707;label-date:01/02/2003,label:musee de france,,Q3329498,M0448,
3018904,39707615,Musée du Vieux Nîmes,,Place Abbé Pierre,,Nîmes,France,fr,open,43.8379184,4.360406598453169,,,,,2018,payant:7527;gratuit:4185;total:11712;label-date:01/02/2003,label:musee de france,,,,
3025801,3549720940,Musée de la Maison Romane,,Rue Maison Romane,30800,Saint-Gilles,France,fr,closed,43.6769345,4.4310858,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
3026901,464927075,Maison Rouge - Musée des Vallées Cévenoles,,Rue de l'Industrie,30270,Saint-Jean-du-Gard,France,fr,open,44.103546050000006,3.8861922108504037,,,,,2018,payant:28645;gratuit:12349;total:40994;label-date:01/02/2003,label:musee de france,,,,
3220801,5101531521,Musée archéologique Eugène Camoreyt,,Place du Général de Gaulle,32700,Lectoure,France,fr,open,43.9336845,0.6235845,http://www.lectoure.fr/fr-musee+archeologique.html,,,,2018,payant:1901;gratuit:1718;total:3619;label-date:01/02/2003,label:musee de france,,Q3329153,,
3132401,,Musée Municipal,,,,MARTRES-TOLOSANE,France,fr,open,,,,,,,2018,payant:0;gratuit:2696;total:2696;label-date:01/02/2003,label:musee de france,,,,
3155501,22718219,Musée des Augustins,,Rue Antonin Mercié,31000,Toulouse,France,fr,open,43.6009417,1.4463433320120154,https://www.augustins.org/,+33 5 61 22 21 82,,,2018,payant:42042;gratuit:123828;total:165870;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,Q3001664,M0562,PA00094510
3412901,,Site Archéologique Lattara - Musée Henri Prades de Montpellier Agglomération,,,,LATTES,France,fr,open,,,,,,,2018,payant:10968;gratuit:10618;total:21586;label-date:01/02/2003,label:musee de france,,,,
3417209,598184808,Musée du Vieux Montpellier,,Place Pétrarque,34062,Montpellier,France,fr,open,43.6106627,3.8785261,,,,,2018,payant:599;gratuit:5110;total:5709;label-date:01/02/2003,label:musee de france,,,,
3417901,239313434,Musée Archéologique Paul Soyris,,Rue de la Mairie,34570,Murviel-lès-Montpellier,France,fr,open,43.604634,3.737293733606559,,,,,2018,payant:523;gratuit:1474;total:1997;label-date:01/02/2003,label:musee de france,,,,
4618201,,"""Musée Archéologique """"Armand-Viré""""""",,,,LUZECH,France,fr,open,,,,,,,2018,payant:319;gratuit:203;total:522;label-date:01/02/2003,label:musee de france,,,,
6604902,2004488993,Musée d'Art Moderne,,Boulevard du Maréchal Joffre,66400,Céret,France,fr,open,42.4859058,2.7484863,http://www.musee-ceret.com,+33 4 68 87 27 76,,,2018,payant:48306;gratuit:6900;total:55206;label-date:01/02/2003,label:musee de france,,Q3329642,M0488,
8106502,83184155,Musée Jean Jaurès,2,Place Pélisson,81100,Castres,France,fr,open,43.607194,2.240496445775623,,,,,2018,payant:2550;gratuit:12677;total:15227;label-date:06/01/2002,label:musee de france,,,,
8106901,5168791210,Musée Charles Portal - Histoire et Patrimoine,,Rue Saint-Michel,81170,Cordes-sur-Ciel,France,fr,open,44.0637595,1.9490171,,,,,2018,payant:690;gratuit:366;total:1056;label-date:01/02/2003,label:musee de france,,,,
8109901,1794967910,Musée des Beaux-Arts,,Boulevard Foucault,81600,Gaillac,France,fr,open,43.8949812,1.8980683,,,,,2018,payant:16499;gratuit:1241;total:17740;label-date:01/02/2003,label:musee de france,,,,
4410901,6742735,Muséum d'Histoire Naturelle de Nantes,12,Rue Voltaire,44000,Nantes,France,fr,open,47.2125868,-1.5647028649250418,,,,,2018,payant:47681;gratuit:96819;total:144500;label-date:06/01/2002,label:musee de france,,,,
4900703,624532610,Musée Jean Lurcat et de la Tapisserie Contemporaine,,Rue Gay-Lussac,49035,Angers,France,fr,open,47.4780639,-0.5575814,,,,,2018,payant:13756;gratuit:41206;total:54962;label-date:01/02/2003,label:musee de france,,,,
4901801,1455968994,Musée d’art et d’histoire de Baugé,,Rue du Mail,,Baugé,France,fr,open,47.5414021,-0.1018237,,,,,2018,payant:0;gratuit:7000;total:7000;label-date:01/02/2003,label:musee de france,,,,
4929201,2427017251,Musée de la Vigne et du Vin d'Anjou,,Rue de la Coudraye,49750,Angers,France,fr,open,47.2999784,-0.6335965,,,,,2018,payant:3230;gratuit:877;total:4107;label-date:17/06/2002,label:musee de france,,,,
5313001,3773677487,Musée du Vieux Château,,Rue du Val de Mayenne,53000,Laval,France,fr,open,48.068577,-0.7707286,,,,,2018,payant:7843;gratuit:33416;total:41259;label-date:01/02/2003,label:musee de france,,,,
5313002,67786025,Musée des Sciences - CCSTI,,Place de Hercé,53000,Laval,France,fr,closed,48.0657933,-0.7704053486072425,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
8519101,86235738,Musée Municipal,,Rue Jean Jaurès,85000,La Roche-sur-Yon,France,fr,open,46.66976595,-1.4288346975641009,,,,,2018,payant:0;gratuit:21157;total:21157;label-date:01/02/2003,label:musee de france,,,,
8514601,76083845,Pavillon des Nourrices,,Place de l'Hôtel de Ville,85600,Montaigu,France,fr,closed,46.974196,-1.3132451686989501,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
8516301,,Musée de la Construction Navale Artisanale,,,,NOIRMOUTIER EN L'ILE,France,fr,closed,,,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
0413501,,Musée de la Faïence,,,,MOUSTIERS-SAINTE-MARIE,France,fr,open,,,,,,,2018,payant:7006;gratuit:1862;total:8868;label-date:01/02/2003,label:musee de france,,,,
0415801,88754715,Musée de Préhistoire des Gorges du Verdon,,Route de Montmeyan,04500,Quinson,France,fr,open,43.699704749999995,6.037118344310343,http://www.museeprehistoire.com,+33 4 92 74 09 59,,contact@museeprehistoire.com,2018,payant:62629;gratuit:11994;total:74623;label-date:01/02/2003,label:musee de france,,Q3329743,,
0422701,7973813938,Musée de la Béate,,Venelle de la Béate,43600,Sainte-Sigolène,France,fr,open,45.2575515,4.2167147,,,,,2018,payant:591;gratuit:112;total:703;label-date:01/02/2003,label:musee de france,,,,
0602701,63863191,Musée-Château de Cagnes,,Chemin des Collettes,06800,Cagnes-sur-Mer,France,fr,open,43.667673699999995,7.156948252321393,,,,,2018,payant:13286;gratuit:10872;total:24158;label-date:01/02/2003,label:musee de france,,,,
0602702,63863191,Musée Renoir,,Chemin des Collettes,06800,Cagnes-sur-Mer,France,fr,open,43.667673699999995,7.156948252321393,,,,,2018,payant:22922;gratuit:13968;total:36890;label-date:01/02/2003,label:musee de france,,,,
0606902,68051130,Musée Picasso,,Place Mariejol,06600,Antibes,France,fr,open,43.58070895,7.128259617884984,http://www.antibes-juanlespins.com,+33 4 92 90 54 26,+33 4 92 90 54 21,musee.picasso@ville-antibes.fr,2018,payant:3697;gratuit:6434;total:10131;label-date:01/02/2003,label:musee de france;label:monuments-historiques;type:monument-historique,,Q1368360,M0867,PA00080651
0603001,67152119,Musée Bonnard,,Rue des Prés,06110,Le Cannet,France,fr,open,43.576493400000004,7.019928487377124,,,,,2018,payant:24050;gratuit:12950;total:37000;label-date:06/12/2006,label:musee de france,,,,
0608303,137783866,Musée de Préhistoire Régionale,,Rue Lieutenant Bosano,06500,Menton,France,fr,open,43.777006,7.503394160358056,,,,,2018,payant:1974;gratuit:7842;total:9816;label-date:01/02/2003,label:musee de france,,,,
0608809,,Musée du Vieux-Logis de Nice,,,,NICE,France,fr,open,,,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
0608808,578023554,Musée du Palais Lascaris,15,Rue Droite,06300,Nice,France,fr,open,43.6974774,7.2772468,,,,,2018,payant:20078;gratuit:32797;total:52875;label-date:01/02/2003,label:musee de france,,,,
0615501,88040667,Musée national Picasso « La guerre et la paix »,,Place de la Libération,06220,Vallauris,France,fr,open,43.580016,7.0532145,https://musees-nationaux-alpesmaritimes.fr/picasso,+33 4 93 64 71 83,,,2018,payant:17269;gratuit:8099;total:25368;label-date:01/02/2003,label:musee de france,,,M5047,
1300402,102077401,Musée Camarguais,,Rue Yvan Audouard,13200,Pont-de-Crau,France,fr,open,43.673154249999996,4.639065631892316,,,,,2018,payant:10260;gratuit:11670;total:21930;label-date:01/02/2003,label:musee de france,,,,
1300403,1451755,Musée Réattu,12,Rue du Grand Prieuré,13200,Arles,France,fr,open,43.67927215,4.6275001822730655,,,,,2018,payant:12974;gratuit:17410;total:30384;label-date:01/02/2003,label:musee de france,,,,
1303801,,Musée Alphonse Daudet,,,,FONTVIEILLE,France,fr,open,,,,,,,2018,payant:2034;gratuit:320;total:2354;label-date:01/02/2003,label:musee de france,,,,
1304701,,Musée Archéologique d'Istres René Beaucaire,,,,ISTRES,France,fr,closed,,,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
1301104,,Fondation Louis Jou,,,,LES-BAUX-DE-PROVENCE,France,fr,open,,,,,,,2018,payant:0;gratuit:1100;total:1100;label-date:01/02/2003,label:musee de france,,,,
1320401,68976388,Musée des Beaux-Arts de Marseille,,Rue Édouard Stéphan,13004,Marseille,France,fr,open,43.304596450000005,5.394039596087057,,,,,2018,payant:12525;gratuit:27929;total:40454;label-date:06/01/2002,label:musee de france,,,,
1305507,4945719803,Musée d'Archéologie Méditerranéenne,,Rue de la Vieille Tour,13000,Marseille,France,fr,open,43.3005836,5.3682814,,,,,2018,payant:78748;gratuit:118240;total:196988;label-date:01/02/2003,label:musee de france,,,,
1320201,168685674,Musée des Civilisations de l'Europe et de la Méditerranée - MuCem,7,Promenade Robert Laffont,13002,Marseille,France,fr,open,43.29672875,5.361025473368164,,,,,2018,payant:306123;gratuit:243787;total:549910;label-date:06/01/2002,label:musee de france,,,,
1305503,2365711963,"Musée des arts décoratifs, de la faïence et de la mode",,Avenue Clot Bey,13008,Marseille,France,fr,open,43.2572605,5.3820342,,+33 4 91 25 26 34,,,2018,payant:10405;gratuit:22127;total:32532;label-date:01/02/2003,label:musee de france,,Q16928705,M0914,
0500301,,Musée du Vieux Queyras,,,,AIGUILLES,France,fr,closed,,,,,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,,,
0506101,1255767096,Musée Départemental des Hautes-Alpes,,Avenue du Maréchal Foch,05000,Gap,France,fr,open,44.5622653,6.0858366,,,,,2018,payant:0;gratuit:19440;total:19440;label-date:01/02/2003,label:musee de france,,,,
8305004,2391557653,Musée de l'Artillerie,,Avenue des Ecoles Militaires,83300,Draguignan,France,fr,open,43.5269481,6.497204,,,,,2018,payant:0;gratuit:16580;total:16580;label-date:05/07/2006,label:musee de france,,,,
8306901,112363959,Musée de la Gendarmerie nationale,1-3,Rue Émile Leclerc,77000,Melun,France,fr,closed,48.54554555,2.6529119346368715,http://www.gendarmerie.interieur.gouv.fr/musee/,+33 1 64 14 54 64,,,2018,payant:0;gratuit:0;total:;label-date:01/02/2003,label:musee de france,,Q23057803,,
8306201,,Musée Jean Aicard,,,,LE POUVEREL LA GARDE,France,fr,open,,,,,,,2018,payant:0;gratuit:2662;total:2662;label-date:01/02/2003,label:musee de france,,,,
8311901,179780946,Musée de l'Annonciade,,Place Georges Grammont,83990,Saint-Tropez,France,fr,open,43.271077,6.637054030608436,,,,,2018,payant:25275;gratuit:5342;total:30617;label-date:01/02/2003,label:musee de france,,,,
8313701,145358669,Muséum d'Histoire Naturelle de Toulon et du Var,737,Chemin du Jonquet,83200,Toulon,France,fr,open,43.1433259,5.91079729714489,,,,,2018,payant:0;gratuit:39299;total:39299;label-date:01/02/2003,label:musee de france,,,,
8403501,5111377213,Musée juif comtadin,,Rue Hébraïque,84300,Cavaillon,France,fr,open,43.8371707,5.0385983,,,,,2018,payant:3491;gratuit:1644;total:5135;label-date:01/02/2003,label:musee de france,,,,
